MergeFragID	Chr	Start	End	nGEMs	ec	rankSE	MED1	GEMtype	PGI	TSS	Gene	LocusLen
PC3DM+_anchor10314	chr3	120678917	120680150	1	FALSE	0	FALSE	ecTrans	P	HGD	HGD	1233
PC3DM+_anchor10315	chr3	120742434	120744643	3	FALSE	0	TRUE	ecTrans	P	RABL3;GTF2E1	GTF2E1;RABL3	2209
PC3DM+_anchor10316	chr3	121749065	121749895	2	FALSE	0	TRUE	ecTrans	P	GOLGB1	GOLGB1	830
PC3DM+_anchor10317	chr3	121750473	121752850	1	FALSE	0	FALSE	ecTrans	P	GOLGB1	GOLGB1	2377
PC3DM+_anchor10318	chr3	121978708	121981289	3	FALSE	0	TRUE	ecTrans	I	.	.	2581
PC3DM+_anchor10319	chr3	121995582	121996801	2	FALSE	0	TRUE	ecTrans	G	.	ILDR1	1219
PC3DM+_anchor10320	chr3	122382668	122385526	4	FALSE	0	TRUE	ecTrans	P	CCDC58;FAM162A	CCDC58;FAM162A	2858
PC3DM+_anchor10321	chr3	122410528	122413533	1	FALSE	0	FALSE	ecTrans	G	.	FAM162A;WDR5B	3005
PC3DM+_anchor10322	chr3	122417901	122419553	1	FALSE	0	FALSE	ecTrans	P	WDR5B;AC083798.2	AC083798.2;KPNA1;WDR5B	1652
PC3DM+_anchor10323	chr3	122514236	122514864	1	FALSE	0	TRUE	ecTrans	P	KPNA1;AC096861.2	AC096861.2;KPNA1	628
PC3DM+_anchor10324	chr3	122563162	122566497	5	FALSE	0	TRUE	ecTrans	P	PARP9;DTX3L	DTX3L;PARP9	3335
PC3DM+_anchor10325	chr3	122669351	122670309	1	FALSE	0	TRUE	ecTrans	I	.	.	958
PC3DM+_anchor10326	chr3	122678749	122679462	1	FALSE	0	TRUE	ecTrans	P	PARP14	PARP14	713
PC3DM+_anchor10327	chr3	123199411	123202555	2	FALSE	0	TRUE	ecTrans	P	SEC22A	SEC22A	3144
PC3DM+_anchor10328	chr3	123583479	123584902	3	FALSE	0	TRUE	ecTrans	P	HACD2;MYLK-AS1	HACD2;MYLK-AS1	1423
PC3DM+_anchor10329	chr3	123585862	123587677	2	FALSE	0	TRUE	ecTrans	P	HACD2;MYLK-AS1	HACD2;MYLK-AS1	1815
PC3DM+_anchor10330	chr3	123883359	123884454	1	FALSE	0	FALSE	ecTrans	P	MYLK	MYLK	1095
PC3DM+_anchor10331	chr3	124032090	124033038	1	FALSE	0	FALSE	ecTrans	I	.	.	948
PC3DM+_anchor10332	chr3	124116493	124117968	1	FALSE	0	TRUE	ecTrans	G	.	KALRN	1475
PC3DM+_anchor10333	chr3	124118376	124119054	1	FALSE	0	TRUE	ecTrans	G	.	KALRN	678
PC3DM+_anchor10334	chr3	124731141	124732021	1	FALSE	0	FALSE	ecTrans	P	UMPS	UMPS	880
PC3DM+_anchor10335	chr3	124886243	124888300	2	FALSE	0	TRUE	ecTrans	P	ITGB5	ITGB5	2057
PC3DM+_anchor10336	chr3	125373728	125374595	1	FALSE	0	TRUE	ecTrans	P	ZNF148	ZNF148	867
PC3DM+_anchor10337	chr3	125519805	125520803	2	FALSE	0	FALSE	ecTrans	P	SNX4	SNX4	998
PC3DM+_anchor10338	chr3	125914768	125915880	1	FALSE	0	FALSE	ecTrans	P	LINC02614;AC092903.2	AC092903.2;LINC02614	1112
PC3DM+_anchor10339	chr3	125915941	125918826	2	FALSE	0	FALSE	ecTrans	P	LINC02614;AC092903.2	AC092903.2;LINC02614	2885
PC3DM+_anchor10340	chr3	126082910	126084102	2	FALSE	0	TRUE	ecTrans	P	SLC41A3;AC079848.1	AC079848.1;SLC41A3	1192
PC3DM+_anchor10341	chr3	126476531	126477483	1	FALSE	0	FALSE	ecTrans	P	ZXDC	ZXDC	952
PC3DM+_anchor10342	chr3	126703143	126704217	1	FALSE	0	FALSE	ecTrans	P	CHCHD6	CHCHD6	1074
PC3DM+_anchor10343	chr3	126704451	126707835	1	FALSE	0	FALSE	ecTrans	P	CHCHD6	CHCHD6	3384
PC3DM+_anchor10344	chr3	126911924	126913235	1	FALSE	0	FALSE	ecTrans	G	.	CHCHD6	1311
PC3DM+_anchor10345	chr3	126981695	126982442	1	FALSE	0	TRUE	ecTrans	I	.	.	747
PC3DM+_anchor10346	chr3	127590588	127591849	1	FALSE	0	TRUE	ecTrans	P	TPRA1	TPRA1	1261
PC3DM+_anchor10347	chr3	127597233	127599298	1	FALSE	0	TRUE	ecTrans	P	TPRA1;MCM2	MCM2;TPRA1	2065
PC3DM+_anchor10348	chr3	127695701	127697664	2	FALSE	0	TRUE	ecTrans	G	.	MGLL	1963
PC3DM+_anchor10349	chr3	127734563	127737429	2	FALSE	0	TRUE	ecTrans	P	MGLL	MGLL	2866
PC3DM+_anchor10350	chr3	127747114	127749149	2	FALSE	0	TRUE	ecTrans	G	.	MGLL	2035
PC3DM+_anchor10351	chr3	127819965	127821267	1	FALSE	0	FALSE	ecTrans	P	MGLL	MGLL	1302
PC3DM+_anchor10352	chr3	127821555	127822270	1	FALSE	0	TRUE	ecTrans	P	MGLL	MGLL	715
PC3DM+_anchor10353	chr3	127823196	127824636	1	FALSE	0	TRUE	ecTrans	P	MGLL	MGLL	1440
PC3DM+_anchor10354	chr3	128119600	128121370	1	FALSE	0	FALSE	ecTrans	P	RUVBL1	RUVBL1	1770
PC3DM+_anchor10355	chr3	128123352	128124895	2	FALSE	0	TRUE	ecTrans	P	RUVBL1	RUVBL1	1543
PC3DM+_anchor10356	chr3	128152337	128153213	1	FALSE	0	TRUE	ecTrans	P	RUVBL1;EEFSEC	EEFSEC;RUVBL1	876
PC3DM+_anchor10357	chr3	128650537	128652065	3	FALSE	0	TRUE	ecTrans	P	RPN1	RPN1	1528
PC3DM+_anchor10358	chr3	128681082	128682491	2	FALSE	0	TRUE	ecTrans	P	RPN1	RPN1	1409
PC3DM+_anchor10359	chr3	128876549	128877811	1	FALSE	0	FALSE	ecTrans	P	ACAD9;AC112484.5	AC112484.5;ACAD9	1262
PC3DM+_anchor10360	chr3	129121003	129122548	1	FALSE	0	TRUE	ecTrans	P	RAB43;AC108673.2	AC108673.2;ISY1-RAB43;RAB43	1545
PC3DM+_anchor10361	chr3	129160555	129162508	2	FALSE	0	TRUE	ecTrans	P	ISY1-RAB43;ISY1;AC108673.3	AC108673.3;ISY1;ISY1-RAB43	1953
PC3DM+_anchor10362	chr3	129181290	129182434	2	FALSE	0	TRUE	ecTrans	P	CNBP	CNBP	1144
PC3DM+_anchor10363	chr3	129182802	129185037	3	FALSE	0	TRUE	ecTrans	P	CNBP	CNBP	2235
PC3DM+_anchor10364	chr3	129185060	129185728	1	FALSE	0	FALSE	ecTrans	P	CNBP	CNBP	668
PC3DM+_anchor10365	chr3	129224810	129226545	2	FALSE	0	TRUE	ecTrans	I	.	.	1735
PC3DM+_anchor10366	chr3	129312694	129317913	4	FALSE	0	TRUE	ecTrans	P	H1-10;H1-10-AS1	H1-10;H1-10-AS1	5219
PC3DM+_anchor10367	chr3	129399374	129400798	1	FALSE	0	TRUE	ecTrans	G	.	EFCAB12	1424
PC3DM+_anchor10368	chr3	129438477	129440655	1	FALSE	0	TRUE	ecTrans	P	MBD4;IFT122	IFT122;MBD4	2178
PC3DM+_anchor10369	chr3	129793114	129794913	1	FALSE	0	FALSE	ecTrans	G	.	TMCC1	1799
PC3DM+_anchor10370	chr3	129890013	129893666	2	FALSE	0	TRUE	ecTrans	P	TMCC1;TMCC1-AS1	TMCC1;TMCC1-AS1	3653
PC3DM+_anchor10371	chr3	129894082	129894933	1	FALSE	0	FALSE	ecTrans	P	TMCC1;TMCC1-AS1	TMCC1;TMCC1-AS1	851
PC3DM+_anchor10372	chr3	129897076	129897813	1	FALSE	0	FALSE	ecTrans	G	.	TMCC1-AS1	737
PC3DM+_anchor10373	chr3	130746285	130746913	1	FALSE	0	FALSE	ecTrans	P	PIK3R4	PIK3R4	628
PC3DM+_anchor10374	chr3	130747935	130749275	1	FALSE	0	FALSE	ecTrans	P	PIK3R4	PIK3R4	1340
PC3DM+_anchor10375	chr3	131026033	131026855	1	FALSE	0	FALSE	ecTrans	P	ASTE1;NEK11	ASTE1;NEK11	822
PC3DM+_anchor10376	chr3	131379966	131383280	2	FALSE	0	FALSE	ecTrans	P	AC010210.1;NUDT16	AC010210.1;NUDT16	3314
PC3DM+_anchor10377	chr3	131501053	131502600	1	FALSE	0	TRUE	ecTrans	P	MRPL3;AC107027.1	AC107027.1;MRPL3	1547
PC3DM+_anchor10378	chr3	132657697	132659333	1	FALSE	0	FALSE	ecTrans	P	ACAD11;UBA5	ACAD11;NPHP3-ACAD11;UBA5	1636
PC3DM+_anchor10379	chr3	132661090	132663141	1	FALSE	0	FALSE	ecTrans	P	ACAD11;UBA5	ACAD11;NPHP3-ACAD11;UBA5	2051
PC3DM+_anchor10380	chr3	132722386	132723002	1	FALSE	0	TRUE	ecTrans	P	NPHP3;NPHP3-AS1	NPHP3;NPHP3-AS1	616
PC3DM+_anchor10381	chr3	133659440	133661969	1	FALSE	0	TRUE	ecTrans	P	TOPBP1	TOPBP1	2529
PC3DM+_anchor10382	chr3	134372951	134374277	2	FALSE	0	TRUE	ecTrans	P	AMOTL2	AMOTL2	1326
PC3DM+_anchor10383	chr3	134485671	134489425	3	FALSE	0	TRUE	ecTrans	P	ANAPC13;CEP63	ANAPC13;CEP63	3754
PC3DM+_anchor10384	chr3	136196558	136197757	2	FALSE	0	TRUE	ecTrans	P	MSL2	MSL2	1199
PC3DM+_anchor10385	chr3	136250084	136251261	2	FALSE	0	TRUE	ecTrans	P	PCCB	PCCB	1177
PC3DM+_anchor10386	chr3	136752851	136754087	1	FALSE	0	TRUE	ecTrans	P	STAG1;AC117382.2	AC117382.2;STAG1	1236
PC3DM+_anchor10387	chr3	136862888	136863577	1	FALSE	0	FALSE	ecTrans	P	NCK1-DT;NCK1	NCK1;NCK1-DT	689
PC3DM+_anchor10388	chr3	138187179	138187807	1	FALSE	0	TRUE	ecTrans	P	ARMC8	ARMC8	628
PC3DM+_anchor10389	chr3	138609321	138610837	1	FALSE	0	TRUE	ecTrans	P	FAIM	FAIM	1516
PC3DM+_anchor10390	chr3	138862091	138863248	1	FALSE	0	TRUE	ecTrans	I	.	.	1157
PC3DM+_anchor10391	chr3	138863467	138865051	1	FALSE	0	TRUE	ecTrans	I	.	.	1584
PC3DM+_anchor10392	chr3	139308280	139311077	1	FALSE	0	FALSE	ecTrans	G	.	MRPS22	2797
PC3DM+_anchor10393	chr3	139343939	139344859	1	FALSE	0	TRUE	ecTrans	P	MRPS22	MRPS22	920
PC3DM+_anchor10394	chr3	140941769	140942397	1	FALSE	0	FALSE	ecTrans	P	SLC25A36	SLC25A36	628
PC3DM+_anchor10395	chr3	140942414	140943542	1	FALSE	0	FALSE	ecTrans	P	SLC25A36	SLC25A36	1128
PC3DM+_anchor10396	chr3	141231323	141231909	1	FALSE	0	TRUE	ecTrans	P	PXYLP1	PXYLP1	586
PC3DM+_anchor10397	chr3	141312083	141313657	1	FALSE	0	FALSE	ecTrans	G	.	AC117383.1	1574
PC3DM+_anchor10398	chr3	141369721	141372691	1	FALSE	0	FALSE	ecTrans	P	ZBTB38	ZBTB38	2970
PC3DM+_anchor10399	chr3	141486978	141488908	1	FALSE	0	TRUE	ecTrans	P	RASA2	RASA2	1930
PC3DM+_anchor10400	chr3	142028263	142029369	1	FALSE	0	FALSE	ecTrans	P	TFDP2	TFDP2	1106
PC3DM+_anchor10401	chr3	142224558	142226016	1	FALSE	0	TRUE	ecTrans	P	GK5	GK5	1458
PC3DM+_anchor10402	chr3	142447968	142449182	2	FALSE	0	TRUE	ecTrans	P	XRN1	ATR;XRN1	1214
PC3DM+_anchor10403	chr3	142577452	142579402	3	FALSE	0	TRUE	ecTrans	P	ATR	ATR	1950
PC3DM+_anchor10404	chr3	142723947	142724952	1	FALSE	0	FALSE	ecTrans	P	AC072028.1;TRPC1	AC072028.1;TRPC1	1005
PC3DM+_anchor10405	chr3	142887851	142889024	1	FALSE	0	TRUE	ecTrans	P	PCOLCE2	PCOLCE2	1173
PC3DM+_anchor10406	chr3	143001227	143002060	1	FALSE	0	TRUE	ecTrans	P	U2SURP;AC026304.1	AC026304.1;PAQR9-AS1;U2SURP	833
PC3DM+_anchor10407	chr3	143735449	143736475	1	FALSE	0	FALSE	ecTrans	G	.	SLC9A9	1026
PC3DM+_anchor10408	chr3	143969093	143971888	2	FALSE	0	TRUE	ecTrans	P	DIPK2A	DIPK2A	2795
PC3DM+_anchor10409	chr3	143971990	143972819	1	FALSE	0	TRUE	ecTrans	P	DIPK2A	DIPK2A	829
PC3DM+_anchor10410	chr3	143973400	143973993	1	FALSE	0	FALSE	ecTrans	P	DIPK2A	DIPK2A	593
PC3DM+_anchor10411	chr3	146160007	146162515	4	FALSE	0	TRUE	ecTrans	P	PLOD2	PLOD2	2508
PC3DM+_anchor10412	chr3	146162695	146164038	1	FALSE	0	FALSE	ecTrans	P	PLOD2	PLOD2	1343
PC3DM+_anchor10413	chr3	146313247	146314087	1	FALSE	0	FALSE	ecTrans	I	.	.	840
PC3DM+_anchor10414	chr3	146502880	146504821	2	FALSE	0	FALSE	ecTrans	I	.	.	1941
PC3DM+_anchor10415	chr3	146708984	146715322	4	FALSE	0	TRUE	ecTrans	I	.	.	6338
PC3DM+_anchor10416	chr3	146745168	146746135	1	FALSE	0	TRUE	ecTrans	I	.	.	967
PC3DM+_anchor10417	chr3	146746225	146747181	1	FALSE	0	TRUE	ecTrans	I	.	.	956
PC3DM+_anchor10418	chr3	147945863	147946937	1	FALSE	0	FALSE	ecTrans	G	.	AC092958.1	1074
PC3DM+_anchor10419	chr3	148988594	148991846	1	FALSE	0	TRUE	ecTrans	P	GYG1	GYG1	3252
PC3DM+_anchor10420	chr3	149085029	149086724	2	FALSE	0	TRUE	ecTrans	P	HLTF;HLTF-AS1	HLTF;HLTF-AS1	1695
PC3DM+_anchor10421	chr3	149127028	149128306	1	FALSE	0	FALSE	ecTrans	P	HPS3	HPS3	1278
PC3DM+_anchor10422	chr3	149130154	149133886	1	FALSE	0	TRUE	ecTrans	P	HPS3	HPS3	3732
PC3DM+_anchor10423	chr3	149180243	149181946	1	FALSE	0	TRUE	ecTrans	P	CP	CP	1703
PC3DM+_anchor10424	chr3	149220451	149221966	1	FALSE	0	FALSE	ecTrans	P	CP;AC093001.2	AC093001.2;CP	1515
PC3DM+_anchor10425	chr3	149276111	149277741	1	FALSE	0	TRUE	ecTrans	I	.	.	1630
PC3DM+_anchor10426	chr3	149299832	149300927	1	FALSE	0	TRUE	ecTrans	G	.	AC093001.1	1095
PC3DM+_anchor10427	chr3	149367022	149368570	2	FALSE	0	FALSE	ecTrans	G	.	TM4SF1	1548
PC3DM+_anchor10428	chr3	149368583	149369211	1	FALSE	0	FALSE	ecTrans	G	.	TM4SF1	628
PC3DM+_anchor10429	chr3	149375583	149378331	4	FALSE	0	TRUE	ecTrans	P	TM4SF1;TM4SF1-AS1	TM4SF1;TM4SF1-AS1	2748
PC3DM+_anchor10430	chr3	149387136	149388009	1	FALSE	0	TRUE	ecTrans	P	AC108751.4	AC108751.4;TM4SF1-AS1	873
PC3DM+_anchor10431	chr3	149395809	149398421	1	FALSE	0	TRUE	ecTrans	I	.	.	2612
PC3DM+_anchor10432	chr3	149555132	149556021	1	FALSE	40	TRUE	ecTrans	G	.	WWTR1	889
PC3DM+_anchor10433	chr3	149574186	149577327	4	FALSE	40	TRUE	ecTrans	P	WWTR1	WWTR1	3141
PC3DM+_anchor10434	chr3	149580167	149583827	6	FALSE	40	TRUE	ecTrans	G	.	WWTR1	3660
PC3DM+_anchor10435	chr3	149584910	149588077	2	FALSE	40	TRUE	ecTrans	G	.	WWTR1	3167
PC3DM+_anchor10436	chr3	149656333	149658983	6	FALSE	0	TRUE	ecTrans	P	WWTR1;WWTR1-AS1	WWTR1;WWTR1-AS1	2650
PC3DM+_anchor10437	chr3	149750408	149752011	1	FALSE	0	FALSE	ecTrans	P	COMMD2	COMMD2	1603
PC3DM+_anchor10438	chr3	150411378	150414604	2	FALSE	0	TRUE	ecTrans	P	TSC22D2	TSC22D2	3226
PC3DM+_anchor10439	chr3	150545945	150547548	2	FALSE	0	TRUE	ecTrans	P	SERP1;EIF2A	EIF2A;SERP1	1603
PC3DM+_anchor10440	chr3	150703721	150705182	2	FALSE	0	TRUE	ecTrans	P	ERICH6;ERICH6-AS1	ERICH6;ERICH6-AS1	1461
PC3DM+_anchor10441	chr3	150761076	150762055	1	FALSE	0	TRUE	ecTrans	P	SIAH2-AS1;SIAH2	SIAH2;SIAH2-AS1	979
PC3DM+_anchor10442	chr3	150762282	150763053	1	FALSE	0	TRUE	ecTrans	P	SIAH2-AS1;SIAH2	SIAH2;SIAH2-AS1	771
PC3DM+_anchor10443	chr3	151146259	151147996	1	FALSE	0	TRUE	ecTrans	G	.	MED12L	1737
PC3DM+_anchor10444	chr3	151315853	151316837	1	FALSE	0	FALSE	ecTrans	P	GPR87;MED12L	GPR87;MED12L	984
PC3DM+_anchor10445	chr3	151317482	151319475	1	FALSE	0	TRUE	ecTrans	P	GPR87;MED12L	GPR87;MED12L	1993
PC3DM+_anchor10446	chr3	151432435	151434088	1	FALSE	0	FALSE	ecTrans	G	.	IGSF10;MED12L	1653
PC3DM+_anchor10447	chr3	152267519	152272004	9	FALSE	0	TRUE	ecTrans	P	MBNL1-AS1;MBNL1	MBNL1;MBNL1-AS1	4485
PC3DM+_anchor10448	chr3	152307419	152308549	1	FALSE	0	TRUE	ecTrans	G	.	MBNL1	1130
PC3DM+_anchor10449	chr3	152327533	152331113	3	FALSE	0	TRUE	ecTrans	G	.	MBNL1	3580
PC3DM+_anchor10450	chr3	153042309	153043733	1	FALSE	0	TRUE	ecTrans	I	.	.	1424
PC3DM+_anchor10451	chr3	153051446	153053259	2	FALSE	0	TRUE	ecTrans	I	.	.	1813
PC3DM+_anchor10452	chr3	153136116	153139339	1	FALSE	0	TRUE	ecTrans	I	.	.	3223
PC3DM+_anchor10453	chr3	153160849	153161926	2	FALSE	0	TRUE	ecTrans	P	AC117394.2;RAP2B	AC117394.2;RAP2B	1077
PC3DM+_anchor10454	chr3	153162316	153163212	1	FALSE	0	TRUE	ecTrans	P	AC117394.2;RAP2B	AC117394.2;RAP2B	896
PC3DM+_anchor10455	chr3	153163938	153165276	2	FALSE	0	TRUE	ecTrans	P	AC117394.2;RAP2B	AC117394.2;RAP2B	1338
PC3DM+_anchor10456	chr3	153166742	153168151	2	FALSE	0	FALSE	ecTrans	G	.	RAP2B	1409
PC3DM+_anchor10457	chr3	153170269	153173123	3	FALSE	0	FALSE	ecTrans	G	.	RAP2B	2854
PC3DM+_anchor10458	chr3	153220684	153222527	2	FALSE	0	FALSE	ecTrans	I	.	.	1843
PC3DM+_anchor10459	chr3	153283672	153284420	1	FALSE	0	FALSE	ecTrans	I	.	.	748
PC3DM+_anchor10460	chr3	154324372	154326532	2	FALSE	0	TRUE	ecTrans	P	DHX36	DHX36	2160
PC3DM+_anchor10461	chr3	155744129	155746452	3	FALSE	0	TRUE	ecTrans	P	AC104472.1;PLCH1	AC104472.1;PLCH1	2323
PC3DM+_anchor10462	chr3	155805778	155806421	1	FALSE	0	TRUE	ecTrans	P	C3orf33	C3orf33	643
PC3DM+_anchor10463	chr3	155870489	155876939	1	FALSE	0	TRUE	ecTrans	P	GMPS	GMPS	6450
PC3DM+_anchor10464	chr3	156675285	156675977	1	FALSE	0	TRUE	ecTrans	P	TIPARP-AS1;TIPARP	TIPARP;TIPARP-AS1	692
PC3DM+_anchor10465	chr3	156781221	156782512	1	FALSE	0	FALSE	ecTrans	G	.	LINC00886	1291
PC3DM+_anchor10466	chr3	156815871	156816499	1	FALSE	0	TRUE	ecTrans	P	LINC00886	LINC00886	628
PC3DM+_anchor10467	chr3	157157232	157160636	4	FALSE	0	TRUE	ecTrans	P	CCNL1	CCNL1	3404
PC3DM+_anchor10468	chr3	157160722	157162979	2	FALSE	0	TRUE	ecTrans	P	CCNL1;AC104411.1	AC104411.1;CCNL1	2257
PC3DM+_anchor10469	chr3	157175149	157176776	3	FALSE	0	TRUE	ecTrans	P	AC092944.1	AC092944.1	1627
PC3DM+_anchor10470	chr3	159626387	159630079	1	FALSE	0	TRUE	ecTrans	G	.	IQCJ-SCHIP1	3692
PC3DM+_anchor10471	chr3	159710843	159712252	1	FALSE	0	FALSE	ecTrans	G	.	AC092943.2;IQCJ-SCHIP1	1409
PC3DM+_anchor10472	chr3	159762671	159763297	1	FALSE	0	TRUE	ecTrans	P	IQCJ-SCHIP1	IQCJ-SCHIP1;IQCJ-SCHIP1-AS1	626
PC3DM+_anchor10473	chr3	159763910	159765172	2	FALSE	0	TRUE	ecTrans	P	IQCJ-SCHIP1	IQCJ-SCHIP1;IQCJ-SCHIP1-AS1	1262
PC3DM+_anchor10474	chr3	159765473	159767925	2	FALSE	0	TRUE	ecTrans	P	IQCJ-SCHIP1;IQCJ-SCHIP1-AS1	IQCJ-SCHIP1;IQCJ-SCHIP1-AS1	2452
PC3DM+_anchor10475	chr3	159989244	159990871	1	FALSE	0	FALSE	ecTrans	P	IL12A	IL12A;IL12A-AS1	1627
PC3DM+_anchor10476	chr3	160400118	160403365	5	FALSE	0	TRUE	ecTrans	P	SMC4;IFT80	IFT80;SMC4	3247
PC3DM+_anchor10477	chr3	160566583	160568499	1	FALSE	0	FALSE	ecTrans	P	KPNA4	KPNA4	1916
PC3DM+_anchor10478	chr3	160673379	160676992	2	FALSE	0	TRUE	ecTrans	P	ARL14	ARL14	3613
PC3DM+_anchor10479	chr3	160678403	160680255	2	FALSE	0	FALSE	ecTrans	P	ARL14	ARL14	1852
PC3DM+_anchor10480	chr3	160755148	160756099	1	FALSE	0	TRUE	ecTrans	P	AC069224.1;PPM1L	AC069224.1;PPM1L	951
PC3DM+_anchor10481	chr3	161070364	161071508	1	FALSE	0	TRUE	ecTrans	G	.	PPM1L	1144
PC3DM+_anchor10482	chr3	161105083	161106505	3	FALSE	0	TRUE	ecTrans	P	B3GALNT1;NMD3	B3GALNT1;NMD3	1422
PC3DM+_anchor10483	chr3	161221451	161223448	1	FALSE	0	TRUE	ecTrans	P	NMD3	NMD3	1997
PC3DM+_anchor10484	chr3	161371051	161371741	1	FALSE	0	TRUE	ecTrans	P	SPTSSB	SPTSSB	690
PC3DM+_anchor10485	chr3	161372598	161374421	3	FALSE	0	TRUE	ecTrans	P	SPTSSB	SPTSSB	1823
PC3DM+_anchor10486	chr3	161408760	161410283	1	FALSE	0	TRUE	ecTrans	I	.	.	1523
PC3DM+_anchor10487	chr3	161410315	161411906	2	FALSE	0	TRUE	ecTrans	I	.	.	1591
PC3DM+_anchor10488	chr3	161413551	161417140	6	FALSE	0	TRUE	ecTrans	I	.	.	3589
PC3DM+_anchor10489	chr3	161419663	161421008	2	FALSE	0	TRUE	ecTrans	I	.	.	1345
PC3DM+_anchor10490	chr3	163360779	163362616	1	FALSE	0	FALSE	ecTrans	P	LINC01192	LINC01192	1837
PC3DM+_anchor10491	chr3	168092002	168093278	1	FALSE	0	FALSE	ecTrans	P	GOLIM4;AC069243.1	AC069243.1;GOLIM4	1276
PC3DM+_anchor10492	chr3	168095895	168097801	3	FALSE	0	TRUE	ecTrans	P	GOLIM4;AC069243.1	AC069243.1;GOLIM4	1906
PC3DM+_anchor10493	chr3	168249609	168250426	1	FALSE	0	TRUE	ecTrans	I	.	.	817
PC3DM+_anchor10494	chr3	169146097	169150213	4	FALSE	0	TRUE	ecTrans	P	MECOM	MECOM	4116
PC3DM+_anchor10495	chr3	169660830	169662886	2	FALSE	0	TRUE	ecTrans	P	MECOM	MECOM	2056
PC3DM+_anchor10496	chr3	169668999	169669709	1	FALSE	0	TRUE	ecTrans	I	.	.	710
PC3DM+_anchor10497	chr3	169761187	169763500	3	FALSE	0	FALSE	ecTrans	P	TERC;Telomerase-vert	TERC;Telomerase-vert	2313
PC3DM+_anchor10498	chr3	169769349	169770758	2	FALSE	0	TRUE	ecTrans	P	ACTRT3;AC078802.1	AC078802.1;ACTRT3	1409
PC3DM+_anchor10499	chr3	169773502	169774226	1	FALSE	0	TRUE	ecTrans	P	MYNN	AC078802.1;MYNN	724
PC3DM+_anchor10500	chr3	169812899	169814811	1	FALSE	0	TRUE	ecTrans	P	LRRC34	LRRC34	1912
PC3DM+_anchor10501	chr3	170178634	170181501	2	FALSE	0	TRUE	ecTrans	P	PHC3	PHC3	2867
PC3DM+_anchor10502	chr3	170222545	170224135	1	FALSE	0	TRUE	ecTrans	P	PRKCI	PRKCI	1590
PC3DM+_anchor10503	chr3	170360046	170361779	2	FALSE	0	FALSE	ecTrans	P	SKIL	SKIL	1733
PC3DM+_anchor10504	chr3	170809569	170810629	1	FALSE	0	TRUE	ecTrans	G	.	AC026316.4;SLC7A14-AS1	1060
PC3DM+_anchor10505	chr3	171460298	171460926	1	FALSE	0	TRUE	ecTrans	P	TNIK;AC092919.1	AC092919.1;TNIK	628
PC3DM+_anchor10506	chr3	171807747	171811030	5	FALSE	0	TRUE	ecTrans	P	PLD1	PLD1	3283
PC3DM+_anchor10507	chr3	172038626	172039400	1	FALSE	0	TRUE	ecTrans	P	FNDC3B	FNDC3B	774
PC3DM+_anchor10508	chr3	172137643	172138583	1	FALSE	0	TRUE	ecTrans	G	.	FNDC3B	940
PC3DM+_anchor10509	chr3	172151803	172154568	2	FALSE	0	TRUE	ecTrans	G	.	FNDC3B	2765
PC3DM+_anchor10510	chr3	172622303	172623584	1	FALSE	0	TRUE	ecTrans	I	.	.	1281
PC3DM+_anchor10511	chr3	172709054	172710915	1	FALSE	0	TRUE	ecTrans	P	NCEH1;AC108667.2	AC108667.2;NCEH1	1861
PC3DM+_anchor10512	chr3	172711658	172712590	1	FALSE	0	TRUE	ecTrans	P	NCEH1;AC108667.2	AC108667.2;NCEH1	932
PC3DM+_anchor10513	chr3	172749535	172750810	4	FALSE	0	TRUE	ecTrans	P	ECT2	ECT2	1275
PC3DM+_anchor10514	chr3	172751046	172753554	3	FALSE	0	TRUE	ecTrans	P	ECT2	ECT2	2508
PC3DM+_anchor10515	chr3	173395600	173397738	3	FALSE	0	TRUE	ecTrans	P	NLGN1	NLGN1	2138
PC3DM+_anchor10516	chr3	174100054	174101130	1	FALSE	0	FALSE	ecTrans	G	.	NLGN1	1076
PC3DM+_anchor10517	chr3	174439439	174441869	2	FALSE	0	TRUE	ecTrans	P	NAALADL2	NAALADL2	2430
PC3DM+_anchor10518	chr3	177195386	177197215	2	FALSE	0	TRUE	ecTrans	P	TBL1XR1	TBL1XR1	1829
PC3DM+_anchor10519	chr3	177199087	177201635	1	FALSE	0	TRUE	ecTrans	P	TBL1XR1	TBL1XR1	2548
PC3DM+_anchor10520	chr3	177299837	177301019	1	FALSE	0	TRUE	ecTrans	G	.	LINC00501	1182
PC3DM+_anchor10521	chr3	177342592	177346358	2	FALSE	0	TRUE	ecTrans	G	.	AC117465.1	3766
PC3DM+_anchor10522	chr3	177357791	177359359	2	FALSE	0	TRUE	ecTrans	I	.	.	1568
PC3DM+_anchor10523	chr3	179149205	179150009	1	FALSE	0	TRUE	ecTrans	P	AC076966.2;PIK3CA	AC076966.2;PIK3CA	804
PC3DM+_anchor10524	chr3	179261579	179262254	1	FALSE	0	FALSE	ecTrans	P	KCNMB3	KCNMB3	675
PC3DM+_anchor10525	chr3	179347362	179348856	3	FALSE	0	FALSE	ecTrans	P	MFN1	MFN1	1494
PC3DM+_anchor10526	chr3	179449624	179451642	2	FALSE	0	TRUE	ecTrans	P	GNB4	GNB4	2018
PC3DM+_anchor10527	chr3	179603496	179605517	1	FALSE	0	TRUE	ecTrans	P	MRPL47;NDUFB5	MRPL47;NDUFB5	2021
