group	gene	chrom	start	end	strand	gex
non_ec	AC110048.2	chr15	66860303	66867023	+	0.139336326720626
non_ec	PRR29-AS1	chr17	63995418	63999899	-	0.139294876080519
non_ec	LAMA3	chr18	23689453	23956222	+	0.139274583431688
non_ec	AL162457.1	chr20	61717506	61719748	-	0.139170672000197
non_ec	DISC1-IT1	chr1	231925834	231945233	+	0.139096466335288
non_ec	AC006511.5	chr12	8082269	8138548	+	0.139075286590909
non_ec	AC021236.1	chr8	47941426	47943670	+	0.139046689218905
non_ec	AC009060.1	chr16	70138337	70173483	-	0.138947567871502
non_ec	CPA5	chr7	130344816	130368730	+	0.138941713631506
non_ec	ANGPTL8	chr19	11237450	11241943	+	0.138922927145724
non_ec	UPK2	chr11	118925164	118958559	+	0.138893719413331
non_ec	FAM21EP	chr10	50021182	50067803	-	0.138723155407044
non_ec	LINC00994	chr3	64078361	64087363	-	0.138691466087501
non_ec	AC009063.4	chr16	83710179	83717898	-	0.138679800204408
non_ec	AC027287.2	chr12	55009746	55014247	+	0.138676062770521
non_ec	EPHB1	chr3	134597801	135260467	+	0.138658751059546
non_ec	SNAP25-AS1	chr20	10006381	10368776	-	0.138651289825108
non_ec	SPDYE1	chr7	43997897	44010122	+	0.138633051870678
non_ec	AC092652.2	chr2	143601517	143608759	+	0.138553604132773
non_ec	OR1L8	chr9	122567117	122583384	-	0.138442526673189
non_ec	CACNG5	chr17	66835117	66894751	+	0.138386931220387
non_ec	AC062037.3	chr2	85418504	85426724	+	0.138386128259625
non_ec	EPHA1-AS1	chr7	143407813	143523449	+	0.137894732369185
non_ec	AC005019.2	chr7	13854355	13862118	-	0.137893876555645
non_ec	PLCB4	chr20	9068763	9481242	+	0.137865284390995
non_ec	AC092364.1	chr19	21768772	21793860	-	0.137786268372042
non_ec	IFNL1	chr19	39296407	39298673	+	0.137697316848894
non_ec	CPEB2-DT	chr4	14909961	15002045	-	0.13755600468477
non_ec	DUSP2	chr2	96143169	96145440	-	0.137394285781885
non_ec	CASC11	chr8	127686343	127738987	-	0.137258983600889
non_ec	C5orf64	chr5	61610424	61793401	+	0.137239206709371
non_ec	COL8A1	chr3	99638475	99799226	+	0.137212735736707
non_ec	ASIC4-AS1	chr2	219482073	219516877	-	0.137124644712435
non_ec	AL139241.1	chr10	98252023	98256575	+	0.137122695935182
non_ec	AC078874.1	chr12	105236338	105243173	+	0.136992313032377
non_ec	ARL5C	chr17	39156894	39167484	-	0.136892850318083
non_ec	AL158216.1	chr1	42036143	42051784	+	0.136888896250866
non_ec	AC012358.2	chr2	55282350	55346049	+	0.136887503536996
non_ec	PRH1	chr12	10824960	11171608	-	0.136718501613657
non_ec	AC114781.2	chr4	83233512	83247213	-	0.136692373651923
non_ec	LINC01625	chr6	139435636	139474658	-	0.136583004663015
non_ec	SRARP	chr1	16004236	16008807	+	0.136552850960823
non_ec	FPGT-TNNI3K	chr1	74198235	74544393	+	0.136517561213929
non_ec	ZCWPW2	chr3	28348721	28538122	+	0.136479355532439
non_ec	CRLF1	chr19	18572220	18607741	-	0.136244793707017
non_ec	AC004217.1	chr12	112256800	112259091	+	0.136195382764591
non_ec	AL929091.1	chr1	223091872	223103335	-	0.136147861695936
non_ec	AC021086.1	chr5	100428124	100535262	-	0.13614208634602
non_ec	LINC01620	chr20	44436172	44465349	-	0.136070752382468
non_ec	CAPN12	chr19	38730187	38769904	-	0.135881537182365
non_ec	AL078582.2	chr6	152091712	152094009	-	0.135839781243012
non_ec	ZYG11A	chr1	52842511	52894998	+	0.135555408529671
non_ec	LINC00519	chr14	51304108	51331918	-	0.135524774531035
non_ec	CP	chr3	149162410	149221829	-	0.135501712130507
non_ec	AC099795.1	chr1	42959065	42961864	-	0.135437185764568
non_ec	EFCAB10	chr7	105565120	105600875	-	0.135353159247697
non_ec	SPRY3	chrX	155612572	155782459	+	0.135346234854942
non_ec	COL4A2-AS1	chr13	110502575	110508179	-	0.13531636757923
non_ec	FFAR1	chr19	35351552	35353862	+	0.135075645736236
non_ec	EGFLAM	chr5	38258409	38465480	+	0.135061801280645
non_ec	AP002812.2	chr11	77829654	77872262	-	0.135018548124214
non_ec	AL158157.1	chr9	13738570	13744191	-	0.134907193219776
non_ec	TEN1	chr17	75979240	76000586	+	0.134749738066816
non_ec	AC037487.4	chr17	64940602	64954177	+	0.134727187526488
non_ec	RBM38-AS1	chr20	57377140	57393062	-	0.13447315927627
non_ec	MYO1G	chr7	44962662	44979088	-	0.134429927436562
non_ec	CHI3L2	chr1	111200771	111243440	+	0.134339451793553
non_ec	GJB3	chr1	34781214	34786369	+	0.134093083288835
non_ec	DHRS3	chr1	12567910	12618210	-	0.133910024905362
non_ec	SLC4A10	chr2	161424332	161985282	+	0.133903554638952
non_ec	PLA2G1B	chr12	120322115	120327779	-	0.133883184515725
non_ec	AC009495.1	chr2	165794857	165846091	-	0.13363472375384
non_ec	EFCAB13	chr17	47323290	47441312	+	0.133598552446283
non_ec	AP004247.2	chr11	58044110	58060138	-	0.133583886403148
non_ec	RAET1E-AS1	chr6	149863494	149919507	+	0.133526857098132
non_ec	MCMDC2	chr8	66870749	66922048	+	0.133465401004444
non_ec	AP000977.1	chr11	121447331	121453013	-	0.133459130790354
non_ec	GRK1	chr13	113667219	113737736	+	0.133456960105844
non_ec	AC018695.9	chr16	85699820	85711186	+	0.133447389862159
non_ec	AL356123.1	chr6	167644479	167658518	-	0.133401631323266
non_ec	LINC00513	chr7	130853720	130930682	+	0.133308111076688
non_ec	LINC00486	chr2	32825359	32926693	+	0.133144203316407
non_ec	DSCR9	chr21	37208503	37221736	+	0.133141302328492
non_ec	PROZ	chr13	113158648	113172386	+	0.133128779231356
non_ec	LINC02367	chr12	9347056	9400387	+	0.132975897884574
non_ec	SIGIRR	chr11	405716	417455	-	0.132947111284686
non_ec	CBFA2T3	chr16	88874858	88977207	-	0.132909859729227
non_ec	AC025154.2	chr12	49951512	49962924	-	0.132909531285654
non_ec	CDC42EP2	chr11	65314866	65322417	+	0.132884501421303
non_ec	MED4-AS1	chr13	48077137	48079991	+	0.1328280630966
non_ec	AC096576.7	chr4	21520854	21523709	-	0.132781554671146
non_ec	THEG	chr19	361747	376026	-	0.132781554671146
non_ec	AC024337.1	chr15	96045341	96064357	-	0.132536164237095
non_ec	ST6GALNAC1	chr17	76624761	76643786	-	0.132473469741241
non_ec	CDH15	chr16	89171748	89195492	+	0.132438823747725
non_ec	PROKR1	chr2	68643579	68658251	+	0.132217215744769
non_ec	LINC02649	chr10	6271169	6353827	+	0.132205983538478
non_ec	AC092140.1	chr16	56409320	56411683	+	0.132047300040796
non_ec	C22orf15	chr22	23762990	23765863	+	0.131949937418508
non_ec	AC118553.2	chr1	99970011	100083321	+	0.131868833672298
non_ec	LAMC1-AS1	chr1	183138402	183141282	-	0.13162933708462
non_ec	PLA2G2D	chr1	20111939	20119566	-	0.131560534181132
non_ec	TBXT	chr6	166157656	166168700	-	0.131265928267887
non_ec	LINC01585	chr15	90660207	90664967	+	0.131132038351793
non_ec	FSIP2-AS2	chr2	185719874	185740479	-	0.130955617145714
non_ec	CDK15	chr2	201790461	201895550	+	0.130941235568563
non_ec	AL358937.1	chr9	99915077	99929896	-	0.13090574943475
non_ec	FA2H	chr16	74712955	74774831	-	0.130830750371119
non_ec	IL36G	chr2	112973203	112985658	+	0.130689096766744
non_ec	PKDREJ	chr22	46255663	46263343	-	0.13065274765443
non_ec	LINC02000	chr3	134055256	134057648	-	0.130447061135162
non_ec	RIMBP2	chr12	130396137	130716281	-	0.130413698347972
non_ec	HTR2A	chr13	46831546	46897076	-	0.13034598531533
non_ec	AC107027.1	chr3	131502573	131520880	+	0.130342562246457
non_ec	LINC02574	chr1	27660328	27662722	-	0.130338128307492
non_ec	CD200R1	chr3	112921205	112975103	-	0.130332775805409
non_ec	AL035458.2	chr20	34234840	34281173	-	0.129953436534771
non_ec	ARHGAP8	chr22	44752558	44862788	+	0.129889684187287
non_ec	AC037433.1	chr15	60215537	60223272	-	0.129723856609834
non_ec	AC020892.2	chr15	51707995	51715220	-	0.129598595611587
non_ec	ZNF214	chr11	6997085	7020346	-	0.129422717917678
non_ec	AC007773.1	chr19	32390050	32405560	-	0.12939768612387
non_ec	KCTD16	chr5	144170873	144485686	+	0.129353101253505
non_ec	MOGAT1	chr2	222671658	222709930	+	0.129351095310638
non_ec	TBC1D28	chr17	18634247	18644427	-	0.129231271194393
non_ec	AL031289.1	chr1	40669089	40687588	-	0.128989817816656
non_ec	LINC01588	chr14	49927571	50105043	-	0.128922785157976
non_ec	AC079612.1	chr2	239578301	239586094	+	0.128758500735653
non_ec	SLC22A31	chr16	89195761	89201651	-	0.128746942841892
non_ec	LINC00608	chr2	218975393	218989940	+	0.128743394540738
non_ec	AC138409.3	chr5	34245273	34288755	+	0.128743090457011
non_ec	AC015909.4	chr17	50212933	50215357	-	0.128725697854203
non_ec	MAGEC2	chrX	142202342	142205290	-	0.128594140434314
non_ec	CASP10	chr2	201182898	201229406	+	0.12852049974162
non_ec	AC012363.2	chr2	120319007	120326298	+	0.128425596803254
non_ec	LINC01122	chr2	58427799	59063766	+	0.128416349630013
non_ec	RPSAP52	chr12	65758020	65826974	-	0.128400588514181
non_ec	C1orf232	chr1	26164101	26168963	-	0.128381582272853
non_ec	AC004837.2	chr7	39700341	39703296	-	0.128289621157237
non_ec	PRRG3	chrX	151694607	151705924	+	0.128099679953951
non_ec	DLEC1	chr3	38039205	38124025	+	0.128045532243934
non_ec	AC004528.1	chr19	999796	1002757	-	0.128029750216338
non_ec	AL109809.4	chr20	1729038	1817765	-	0.1279318943216
non_ec	AL390957.1	chr1	192167786	192957713	-	0.12789449075073
non_ec	SLC22A14	chr3	38282294	38318575	+	0.127845616380784
non_ec	COX6B2	chr19	55349306	55354719	-	0.127702980686597
non_ec	AP001066.1	chr21	44530172	44533145	+	0.127513154048686
non_ec	TFCP2L1	chr2	121216587	121285202	-	0.127417740355485
non_ec	KRT5	chr12	52514575	52520530	-	0.12734188050396
non_ec	LINC02617	chr12	10332861	10338292	-	0.127279811752068
non_ec	LYPLAL1-AS1	chr1	219409039	219459369	-	0.1271678815947
non_ec	BSND	chr1	54998933	55017172	+	0.127151717476085
non_ec	GCNT1	chr9	76419850	76651203	+	0.127052861828969
non_ec	LINC01251	chr9	33732975	33738416	-	0.127045927496735
non_ec	FDX2	chr19	10310045	10316015	-	0.12702197961507
non_ec	AC024270.3	chr15	83012661	83061845	+	0.126982151750745
non_ec	PLEKHS1	chr10	113751262	113783429	+	0.12687264740671
non_ec	RIOX1	chr14	73490933	73493394	+	0.126791152435598
non_ec	AC096540.1	chr1	42335386	42338376	-	0.126788405262719
non_ec	GAL	chr11	68683779	68691175	+	0.126602602661799
non_ec	AP000289.1	chr21	33110867	33123725	-	0.126593311247108
non_ec	AC003002.2	chr19	57394183	57438457	+	0.126440108466227
non_ec	MYL7	chr7	44138864	44141332	-	0.126431679747445
non_ec	CLEC4C	chr12	7729383	7751605	-	0.126420301294514
non_ec	LRP1-AS	chr12	57144620	57147619	-	0.126408040046931
non_ec	AC004522.5	chr7	99997690	100011634	+	0.126352957692023
non_ec	AWAT1	chrX	70234655	70240659	+	0.126302787723827
non_ec	LINC02288	chr14	77041064	77069503	+	0.126267520846514
non_ec	LINC00311	chr16	85282958	85285963	+	0.126155728589751
non_ec	AL391261.1	chr14	65957297	66004523	-	0.1260761476604
non_ec	LAPTM5	chr1	30732469	30757774	-	0.126004207532157
non_ec	CACNA1I	chr22	39570753	39689735	+	0.125951539448163
non_ec	ADGRG2	chrX	18989307	19122637	-	0.125786544090282
non_ec	BMPR1B-DT	chr4	94743668	94757681	-	0.125730840232286
non_ec	AC007622.2	chr12	107736555	107759968	+	0.125718243843712
non_ec	PKD1L1	chr7	47740202	47948466	-	0.125716580428038
non_ec	CFAP43	chr10	104129888	104232364	-	0.125570006927701
non_ec	LINC01460	chr2	27705786	27715732	-	0.125529231847368
non_ec	CLEC18C	chr16	70173322	70187361	+	0.125498005342967
non_ec	RUNX3	chr1	24899511	24965121	-	0.125429317437662
non_ec	LINC02158	chr3	42770612	42773635	+	0.12540480163386
non_ec	AC007218.1	chr16	9666885	9676843	-	0.12537797662273
non_ec	AC096992.3	chr3	136778181	136806308	+	0.125283844924293
non_ec	AC024132.2	chr4	27133996	27140051	-	0.125239141393921
non_ec	AL109828.1	chr20	55775176	55781231	+	0.125239141393921
non_ec	DNAAF1	chr16	84145287	84178767	+	0.125211499971401
non_ec	LINC00702	chr10	4201141	4243912	-	0.125152910499629
non_ec	AL845331.1	chr2	94588522	94604573	+	0.125036600390441
non_ec	LINC01752	chr20	10696949	10754033	+	0.125002595986671
non_ec	AC015845.2	chr17	57771946	57834749	-	0.124997115251603
non_ec	AC093577.1	chr1	92978265	92987367	+	0.124977739253254
non_ec	PRICKLE2-AS1	chr3	64067964	64103131	+	0.124926044673439
non_ec	LINC01436	chr21	36005338	36007838	+	0.12481400131805
non_ec	CDH23	chr10	71396920	71815947	+	0.124702311866813
non_ec	LINC02310	chr14	51392128	51397135	-	0.124664463776534
non_ec	PLA2G12B	chr10	72934762	72954806	-	0.124583613787555
non_ec	AL031709.1	chr16	1358900	1361405	-	0.124564970988205
non_ec	AL157834.1	chr10	95109136	95111642	-	0.124515284123032
non_ec	GAPDHP72	chr6	166058505	166066028	+	0.124465636880559
non_ec	MUC13	chr3	124905442	124953819	-	0.124462824598
non_ec	AC104316.2	chr8	122977026	122985629	-	0.12443143393515
non_ec	SOSTDC1	chr7	16461481	16530580	-	0.124248992324428
non_ec	AC006445.3	chr4	13491185	13516498	+	0.124230065176966
non_ec	POU2F3	chr11	120236640	120319945	+	0.12421190988204
non_ec	AC104453.1	chr1	98052077	98054592	-	0.12406987968857
non_ec	CXorf58	chrX	23908006	23939509	+	0.123895635797718
non_ec	USP2-AS1	chr11	119364359	119526664	+	0.12380341325397
non_ec	ANKFN1	chr17	55882301	56511659	+	0.123776111149626
non_ec	AC105036.3	chr15	75527150	75601205	-	0.123771502623579
non_ec	ANO1	chr11	70078302	70189528	+	0.123716493710163
non_ec	BTN1A1	chr6	26501221	26510422	+	0.12363316240191
non_ec	PRICKLE3	chrX	49174802	49186528	-	0.123631975587859
non_ec	AC099344.1	chr2	11357515	11365636	-	0.123558699179226
non_ec	AL590608.1	chr6	103866023	103874687	-	0.123555459616622
non_ec	NXF5	chrX	101832112	101857577	-	0.123488567890117
non_ec	AL121748.1	chr10	33211277	33213804	+	0.123480940386251
non_ec	AC018563.1	chr15	36876379	36887035	-	0.12345909468238
non_ec	PRH2	chr12	10929236	10934845	+	0.123241343571699
non_ec	FAM83H	chr8	143723933	143738234	-	0.123198992799277
non_ec	LINC00514	chr16	2988256	3002016	+	0.123168933374821
non_ec	EPHA5-AS1	chr4	65669961	65698029	+	0.123157921093953
non_ec	AC006197.2	chr12	41951493	42024329	-	0.123080707466792
non_ec	AC007608.1	chr16	50606076	50613684	-	0.123075233524685
non_ec	AL662873.1	chr6	30451139	30456212	+	0.123042892115271
non_ec	AL441943.1	chr10	2071845	2081097	+	0.122951730295296
non_ec	AL157395.1	chr10	6197612	6202693	-	0.122849200037955
non_ec	AP003171.2	chr11	92915884	92931322	+	0.122813692642267
non_ec	AC005833.1	chr12	4649101	4774184	+	0.12267416479572
non_ec	AC004828.1	chr14	72552580	72595125	-	0.122665154942919
non_ec	Z80897.1	chr22	36766478	36769022	+	0.122656116815891
non_ec	AL121892.1	chr20	16857962	16864148	-	0.122587399431321
non_ec	AP000426.1	chr8	101686547	101689093	+	0.122559802629149
non_ec	TSSC2	chr11	3380961	3408978	+	0.122555428305406
non_ec	AL109653.3	chrX	145699056	145820632	-	0.122541984144392
non_ec	TEDDM1	chr1	182398117	182400667	-	0.122367627321224
non_ec	TLR10	chr4	38772238	38782990	-	0.122356883849169
non_ec	HPD	chr12	121839527	121863596	-	0.122291938569035
non_ec	TTC12	chr11	113314579	113383544	+	0.121908971928344
non_ec	AL109910.1	chr6	170254334	170262569	-	0.121848440351345
non_ec	AC008735.2	chr19	55661901	55674715	-	0.121794700466813
non_ec	FLI1	chr11	128686535	128813267	+	0.12177081297804
non_ec	ZNF630	chrX	47983356	48071658	-	0.121739727774813
non_ec	AP003100.2	chr11	112637342	112751131	+	0.121701552489133
non_ec	MYOD1	chr11	17719571	17722136	+	0.121652306039144
non_ec	AC008632.1	chr5	173463484	173484584	+	0.121527076499497
non_ec	AC022509.1	chr12	26229548	26319720	-	0.121419441543487
non_ec	CCDC103	chr17	44899142	44905390	+	0.121371137827106
non_ec	SLC9A9	chr3	143265222	143848485	-	0.121204722483031
non_ec	AC007879.4	chr2	207235299	207237875	-	0.121133029606691
non_ec	AC016745.1	chr2	113325372	113425548	+	0.121113140307394
non_ec	RASGEF1B	chr4	81426393	82044244	-	0.121100059512589
non_ec	AIM2	chr1	159062484	159147096	-	0.120981769419236
non_ec	LINC02452	chr12	96160692	96172126	-	0.120924169206337
non_ec	AL356113.1	chr10	24410183	24416459	-	0.120829733994198
non_ec	AF015262.1	chr21	35136638	35139222	+	0.120758149824543
non_ec	LINC02091	chr17	183824	191587	-	0.12061816742521
non_ec	TMCO2	chr1	40245947	40251684	+	0.120492146642948
non_ec	AC023830.1	chr16	4634329	4640623	-	0.120484231974835
non_ec	AC068189.2	chr8	95039617	95042209	-	0.120385583222693
non_ec	AC003084.1	chr7	117998858	118004045	-	0.12033917397704
non_ec	POU4F1	chr13	78598362	78603552	-	0.120269627161026
non_ec	GBP1P1	chr1	89407679	89424934	+	0.120198876466835
non_ec	LINC02852	chr15	94583506	94589259	-	0.120157097225797
non_ec	NRIR	chr2	6819463	6840464	-	0.120009534106125
non_ec	ZMAT4	chr8	40530590	40897833	-	0.119933772368012
non_ec	AC091167.6	chr15	90266317	90314499	+	0.119879771163065
non_ec	AC009271.1	chr18	55893038	56026082	+	0.119852179089597
non_ec	APOA4	chr11	116820700	116823304	-	0.119831023914181
non_ec	AC096861.2	chr3	122515006	122518172	+	0.119742380846477
non_ec	AC112907.1	chr3	186807692	186818121	+	0.119716133191349
non_ec	THSD8	chr19	12802031	12813581	+	0.119709797842132
non_ec	AC024267.4	chr17	28926275	28944749	+	0.11952803345063
non_ec	MC5R	chr18	13824149	13827323	+	0.119440667760879
non_ec	SERPINE3	chr13	51335773	51364735	+	0.119356409459868
non_ec	UBE2Q2L	chr15	84172493	84188379	+	0.119350450097813
non_ec	EVX1-AS	chr7	27241429	27247229	-	0.119183578251549
non_ec	AC016747.4	chr2	61115787	61164825	+	0.119154781231149
non_ec	CYP2T1P	chr19	40808474	40811097	-	0.118963345006266
non_ec	CARNMT1-AS1	chr9	74952968	74996293	+	0.118908908723563
non_ec	SMCO4	chr11	93478472	93543391	-	0.118856904198598
non_ec	ZBTB46-AS1	chr20	63808076	63816521	+	0.118818820120019
non_ec	CD300A	chr17	74466399	74484794	+	0.118782274465922
non_ec	AL139300.2	chr14	103553421	103561877	+	0.118664272760279
non_ec	BMP4	chr14	53949736	53958761	-	0.118613788785511
non_ec	ZKSCAN7-AS1	chr3	44557357	44685653	-	0.118556526057657
non_ec	TMEM272	chr13	51813347	51845177	-	0.118409082481939
non_ec	AC026254.2	chr17	27333241	27352828	+	0.118401435918103
non_ec	LAMB4	chr7	108023548	108130361	-	0.118393691673407
non_ec	HDAC2-AS2	chr6	113969701	114471705	+	0.118350803728552
non_ec	ACTRT3	chr3	169766921	169769561	-	0.118197583224704
non_ec	INSRR	chr1	156840063	156859117	-	0.118193808654917
non_ec	AC091826.2	chr5	88433892	88498697	-	0.118031137822557
non_ec	AC012081.2	chr3	182049058	182052270	+	0.118028048596574
non_ec	AL158013.1	chr20	21397740	21400391	+	0.117707321755823
non_ec	RPL34-DT	chr4	108538190	108620460	-	0.117652333436099
non_ec	AC066613.1	chr15	51455268	51460582	+	0.117463712999602
non_ec	CYP2W1	chr7	983181	989640	+	0.117406848340802
non_ec	GZMM	chr19	544034	549924	+	0.117362746127522
non_ec	P3H2-AS1	chr3	190120964	190145107	+	0.117321075736965
non_ec	AL035604.1	chr6	135628787	135634681	-	0.117283110676375
non_ec	OCSTAMP	chr20	46540946	46550654	-	0.117177089342092
non_ec	TEX52	chr12	2849046	2857039	-	0.117147792330414
non_ec	NEUROG2	chr4	112513516	112516180	-	0.117133139698477
non_ec	PTP4A1	chr6	63521746	63583436	+	0.117132145558814
non_ec	Z99758.1	chr1	169310665	169322479	+	0.117034944974564
non_ec	CD160	chr1	145719471	145739288	+	0.117027314903814
non_ec	AC012309.2	chr19	37128679	37141640	-	0.117026421891928
non_ec	AC008937.1	chr5	56900041	56910714	-	0.116979508074365
non_ec	AC009560.4	chr15	60642054	60659791	+	0.116932676305767
non_ec	IL4I1	chr19	49889654	49929539	-	0.116874501089427
non_ec	CAPG	chr2	85394753	85418432	-	0.116787827269803
non_ec	BX890604.1	chrX	3817528	3937855	-	0.116760958100122
non_ec	AL139423.1	chr1	10639241	10654333	+	0.116742330551597
non_ec	CCR5	chr3	46370854	46376206	+	0.11662985888154
non_ec	UBE2F-SCLY	chr2	237967014	238099412	+	0.116577929055941
non_ec	AC005954.2	chr19	3753840	3756517	+	0.116564532224213
non_ec	LINC01164	chr10	131772398	131790199	-	0.116512291445439
non_ec	AC078906.1	chr8	72196334	72202269	+	0.116473035282553
non_ec	LINC02519	chr6	169369998	169388385	-	0.116446384335222
non_ec	RIPOR3	chr20	50586108	50691542	-	0.116345422888628
non_ec	LINC02821	chr12	70180338	70202004	+	0.116326221225682
non_ec	CYP7B1	chr8	64587763	64798737	-	0.116287519016589
non_ec	NLRC3	chr16	3539033	3577403	-	0.116245691848528
non_ec	BHLHE22	chr8	64580365	64583627	+	0.116219466791539
non_ec	AC109458.2	chr5	124993408	124996096	-	0.116087697023593
non_ec	GNA15	chr19	3136033	3163749	+	0.115879213938524
non_ec	PICART1	chr17	50050349	50055739	-	0.115807760080298
non_ec	AC130324.2	chr17	30834325	30863028	-	0.115760558859304
non_ec	PRND	chr20	4721909	4728460	+	0.115758278431255
non_ec	AC112693.1	chr15	93257198	93260475	+	0.115687651049662
non_ec	SEC16B	chr1	177923956	177984303	-	0.115677465321414
non_ec	GCK	chr7	44143213	44198170	-	0.11566257947203
non_ec	LINC01231	chr9	3181342	3200445	+	0.115592567943907
non_ec	TLR2	chr4	153684070	153706260	+	0.11555778654481
non_ec	MUCL3	chr6	30934523	30954221	+	0.115505595250761
non_ec	NXNL2	chr9	88534033	88584274	+	0.115427903166181
non_ec	AC025263.1	chr12	69713633	69738574	-	0.115327666526836
non_ec	AC129492.4	chr17	8176812	8182812	+	0.115211454330484
non_ec	AC104459.1	chr1	89128432	89144695	+	0.115159794870798
non_ec	SGIP1	chr1	66533383	66751139	+	0.11510735439695
non_ec	AL358113.1	chr9	69035747	69255187	+	0.115046341253257
non_ec	AC074344.2	chr4	159398533	159401246	+	0.115018355672971
non_ec	LINC02371	chr12	2740064	2746662	+	0.114933814256946
non_ec	LINC01048	chr13	37481467	37484769	-	0.114812025474051
non_ec	AL136140.1	chr6	44513262	44527448	+	0.114743313549486
non_ec	AL132655.1	chr20	58833809	58836529	-	0.114722461336436
non_ec	LINC02458	chr12	89010681	89309566	-	0.114701322709736
non_ec	KLC3	chr19	45333434	45351520	+	0.114676387035534
non_ec	RBP1	chr3	139517434	139539829	-	0.114500037560988
non_ec	ANGPTL7	chr1	11189355	11195981	+	0.11444820284919
non_ec	AK8	chr9	132725578	132878777	-	0.114423589754458
non_ec	PPFIA2-AS1	chr12	81270669	81312422	+	0.11430337834019
non_ec	ARHGAP30	chr1	161046946	161069970	-	0.11428478367254
non_ec	AC110615.1	chr4	75822966	75838389	+	0.11423703287184
non_ec	AC018445.5	chr18	79460378	79465843	-	0.114218740320689
non_ec	SEMG1	chr20	45207033	45209768	+	0.114093500473846
non_ec	AL133406.2	chr6	105279016	105281755	+	0.11392694061914
non_ec	AC244131.2	chr12	11212219	11251389	+	0.113871574428017
non_ec	CA4	chr17	60149942	60170899	+	0.113861610344887
non_ec	AC073115.1	chr7	45990905	46000898	+	0.113835537364656
non_ec	PAMR1	chr11	35431823	35530300	-	0.113693125415671
non_ec	AC006063.2	chr12	4960113	4963450	+	0.11360818458382
non_ec	PADI1	chr1	17205128	17246007	+	0.113466111876898
non_ec	RARRES2	chr7	150338317	150341662	-	0.113336557125162
non_ec	LINC01529	chr19	35785697	35797902	-	0.113285914703791
non_ec	LINC01497	chr17	69961568	69994845	+	0.113260397394153
non_ec	LDB3	chr10	86668507	86736072	+	0.113209690047193
non_ec	AC013565.1	chr15	89041223	89082819	+	0.113122555866335
non_ec	AL445070.1	chr10	7533207	7536565	+	0.11289792204251
non_ec	AC104162.1	chr3	63754126	63827445	-	0.11284022848229
non_ec	CCM2L	chr20	32010438	32032180	+	0.112835208225751
non_ec	AC100801.2	chr8	85973793	85977154	-	0.112797180291729
non_ec	MFAP2	chr1	16974502	16980632	-	0.112768543049622
non_ec	GPR183	chr13	99294539	99307399	-	0.112730905661987
non_ec	ST20-MTHFS	chr15	79845150	79923754	-	0.112637396870369
non_ec	COL25A1	chr4	108808725	109302752	-	0.112632514192048
non_ec	AL596247.1	chr10	74005137	74027915	+	0.11257486462162
non_ec	AOC4P	chr17	42865922	42874246	+	0.11249002425097
non_ec	AC116317.1	chr4	6292369	6308636	-	0.112432769723359
non_ec	SPDYE3	chr7	100307702	100322196	+	0.112305166562716
non_ec	CLMP	chr11	123069872	123195248	-	0.112243667205283
non_ec	AC044781.1	chr10	13991815	14007526	+	0.112143075039159
non_ec	OVOL1	chr11	65787063	65797214	+	0.112063865289832
non_ec	CCK	chr3	42257825	42266185	-	0.112005675384443
non_ec	SLC2A5	chr1	9035106	9088478	-	0.111992204344575
non_ec	PDXDC2P	chr16	70035638	70065945	-	0.111846884794174
non_ec	CPA2	chr7	130266863	130289798	+	0.111804274555977
non_ec	HS3ST5	chr6	114055586	114343045	-	0.111794899632655
non_ec	AC099550.1	chr4	15358141	15420032	-	0.111708126645969
non_ec	ZNF114-AS1	chr19	48262900	48271283	-	0.111698407906647
non_ec	SYT14	chr1	209900923	210171389	+	0.1115602899609
non_ec	THSD4	chr15	71096952	71783383	+	0.111544925982263
non_ec	EMX1	chr2	72916260	72936071	+	0.111461761457723
non_ec	AL354733.1	chr9	83817643	83837861	+	0.11138943686233
non_ec	TACR2	chr10	69403903	69416918	-	0.111388458644654
non_ec	NOTCH2NLR	chr1	120723946	120793874	+	0.11130224260918
non_ec	BCAR4	chr16	11819829	11828845	-	0.11129463843115
non_ec	LMAN1L	chr15	74812716	74825757	+	0.111166399150346
non_ec	AC108134.4	chr16	3106764	3109576	+	0.110970429184658
non_ec	AC073626.1	chr7	114414244	114419875	-	0.110852207846748
non_ec	LINC02594	chr17	43679341	43706709	+	0.110847782568831
non_ec	EVPLL	chr17	18377778	18389647	+	0.110842760912394
non_ec	AL136307.1	chr6	5851506	5870220	+	0.110828309501026
non_ec	OR5B2	chr11	58421264	58428121	-	0.110593210889703
non_ec	MEGF6	chr1	3487951	3611508	-	0.110471580449157
non_ec	AC008537.4	chr19	40779780	40796943	-	0.11047078773619
non_ec	BHLHE40-AS1	chr3	4896809	4980414	-	0.110435694820182
non_ec	ZNF663P	chr20	46414228	46459276	-	0.110409025011639
non_ec	CASC18	chr12	105704203	105744062	+	0.110220751105758
non_ec	GPR22	chr7	107470018	107475684	+	0.110167572717996
non_ec	AP002433.1	chr11	108105074	108121684	-	0.110111149109603
non_ec	LINC00566	chr13	24331450	24337121	+	0.110070457438802
non_ec	AC018754.1	chr5	87412342	87499340	+	0.109955142328375
non_ec	AL021395.1	chr20	43189998	43202599	+	0.109726065297133
non_ec	AL512283.3	chr6	122711887	122718814	-	0.109475785260044
