group	gene	chrom	start	end	strand	gex
non_ec	KLRC1	chr12	10442264	10454685	-	1.31486019200676
non_ec	FAM185BP	chr7	77083787	77122026	-	1.31483071876173
non_ec	NOX1	chrX	100843324	100874359	-	1.31076603230096
non_ec	LINC00470	chr18	1254383	1408344	-	1.31016409923033
non_ec	CDC42EP5	chr19	54465026	54473296	-	1.30897436440791
non_ec	LINC02716	chr11	45771432	45772358	+	1.30876051727641
non_ec	LCN2	chr9	128149071	128153453	+	1.30780481262822
non_ec	AL669831.4	chr1	800879	817712	-	1.30745864706675
non_ec	SRGAP2C	chr1	121184811	121392874	+	1.30705991720944
non_ec	TAAR8	chr6	132552693	132553721	+	1.30413241053223
non_ec	RUNX3-AS1	chr1	24961345	24963097	+	1.30402136544945
non_ec	LINC02278	chr4	38564003	38572022	+	1.30315216279735
non_ec	AC096711.1	chr4	132027175	132028434	-	1.3027611388332
non_ec	MTRNR2L3	chr20	57358447	57359498	-	1.30201874287601
non_ec	AC116366.1	chr5	132468890	132473043	-	1.3017192497096
non_ec	AC008635.1	chr19	46728603	46732700	+	1.30164798597049
non_ec	CNN1	chr19	11538767	11550323	+	1.29911459137963
non_ec	AC005532.1	chr7	7255154	7278071	+	1.29748679832312
non_ec	AC006206.1	chr12	5315961	5319347	+	1.29617840074161
non_ec	ATP6V1C2	chr2	10721100	10785110	+	1.29532495998472
non_ec	AL021707.4	chr22	38666508	38668750	-	1.29522065375494
non_ec	RN7SL749P	chr10	119212857	119213146	+	1.29395387028643
non_ec	AC125616.1	chr12	120628830	120641591	-	1.29386634547895
non_ec	AC145285.2	chr16	28802743	28817828	+	1.29370454733999
non_ec	CFHR1	chr1	196819731	196832189	+	1.29265089336135
non_ec	LINC02861	chr16	3930806	3950586	-	1.29258576326616
non_ec	LINC01423	chr21	38323635	38333421	-	1.29155376995764
non_ec	RPL13P5	chr12	6873389	6884741	+	1.2910387037689
non_ec	OR10AB1P	chr11	7726436	7729684	+	1.29089589528423
non_ec	AC019131.3	chr4	98961083	98964790	+	1.29060943081176
non_ec	AC073655.1	chr12	94272150	94277195	-	1.29020475734909
non_ec	AL928654.2	chr14	105467793	105470617	-	1.28927239633627
non_ec	ICAM1	chr19	10271093	10286615	+	1.28871960973291
non_ec	AC135893.1	chr3	198027956	198035970	-	1.28842368382715
non_ec	CCER2	chr19	38908980	38912158	-	1.28676610846796
non_ec	AC025287.3	chr16	75572185	75572685	-	1.28636810120372
non_ec	AC004156.1	chr19	663482	669500	+	1.28544157776828
non_ec	KCNK7	chr11	65592836	65595996	-	1.28318878186813
non_ec	AC010680.5	chr2	178644717	178645179	+	1.28291690448336
non_ec	GLIPR1	chr12	75480753	75503863	+	1.28257639476166
non_ec	SPRY4	chr5	142310427	142326455	-	1.28194554474592
non_ec	SERPINB5	chr18	63476958	63505085	+	1.27778967469452
non_ec	AC005498.1	chr19	56535299	56535763	+	1.27739898231354
non_ec	AC131097.1	chr2	241800916	241801907	-	1.27644396426085
non_ec	RN7SL414P	chr2	45569199	45569492	-	1.27634905572471
non_ec	RN7SL670P	chr2	203259604	203259897	+	1.27634905572471
non_ec	AC015849.4	chr17	35818399	35823713	+	1.27555917251242
non_ec	C1orf229	chr1	247110160	247112417	-	1.27543843242192
non_ec	LINC02475	chr4	44016700	44022063	+	1.27378978652779
non_ec	AP001020.3	chr18	735746	737459	+	1.27331280552747
non_ec	HSPA12B	chr20	3732685	3753111	+	1.27279720662294
non_ec	CHRNA10	chr11	3665587	3671384	-	1.27174672795435
non_ec	AC005072.1	chr7	101960116	101961894	+	1.27077543994899
non_ec	DLEC1	chr3	38039205	38124025	+	1.27074805788731
non_ec	RUBCNL	chr13	46334681	46438190	-	1.27004812105719
non_ec	GCNT2	chr6	10492223	10629368	+	1.26809917218072
non_ec	RN7SL344P	chr1	211792111	211792406	-	1.26772507561847
non_ec	AIDAP2	chr4	158270378	158278601	+	1.2658110684677
non_ec	AL356752.1	chr13	112811566	112812158	+	1.26558725930208
non_ec	WNT8B	chr10	100463009	100483744	+	1.26523041216871
non_ec	SHOC1	chr9	111686173	111795008	-	1.26218928865482
non_ec	IFI44L	chr1	78619922	78646145	+	1.26112640362785
non_ec	ARMC2	chr6	108848416	108974476	+	1.25979360944286
non_ec	AC007786.3	chr19	29222542	29223137	+	1.25921685363445
non_ec	RN7SL384P	chr10	114423770	114424067	-	1.25921685363445
non_ec	RN7SL523P	chr14	100319073	100319370	-	1.25921685363445
non_ec	RN7SL655P	chr5	154349428	154349725	+	1.25921685363445
non_ec	GALNT14	chr2	30910467	31155202	-	1.25908991313336
non_ec	AP003117.1	chr8	97144170	97144723	+	1.25899247605523
non_ec	RERG	chr12	15107783	15348675	-	1.2588424529343
non_ec	CAMK2B	chr7	44217150	44334577	-	1.25691819210117
non_ec	ST3GAL6	chr3	98732236	98821201	+	1.25658791414233
non_ec	BX322234.2	chr6	169286534	169289216	-	1.25527680995953
non_ec	RN7SL47P	chr6	106283413	106283711	-	1.25500542603032
non_ec	BNIP3P1	chr14	28264390	28265974	+	1.25486068785173
non_ec	AC006364.1	chr7	121304657	121309842	-	1.25359495414822
non_ec	AL355312.3	chr6	149852462	149853192	+	1.25338677992795
non_ec	BCO2	chr11	112175510	112224699	+	1.25248118275699
non_ec	AL021920.3	chr1	16739938	16750589	-	1.25215157513237
non_ec	AL353807.5	chr1	155626757	155637604	-	1.25178566625757
non_ec	AC023509.2	chr12	53513891	53517608	+	1.25139370289543
non_ec	POU3F2	chr6	98834574	98839458	+	1.25074444979259
non_ec	RN7SL750P	chr7	100821027	100821264	-	1.24787925793235
non_ec	AL096870.2	chr14	24209646	24215987	-	1.2475615139261
non_ec	GPR135	chr14	59429022	59465342	-	1.24649394841991
non_ec	RUNDC3A	chr17	44308413	44318670	+	1.24594748410733
non_ec	AC113208.5	chr15	75225784	75227185	+	1.24462934371514
non_ec	CEL	chr9	133061978	133071863	+	1.24372780825051
non_ec	AC008551.1	chr16	21120758	21130108	+	1.24245408880174
non_ec	AC100861.2	chr8	23225233	23230915	-	1.24033447091739
non_ec	MYH3	chr17	10628526	10657309	-	1.23986840602852
non_ec	REG4	chr1	119794017	119811580	-	1.23884050416439
non_ec	RN7SKP95	chr15	58703852	58704154	-	1.23843769763388
non_ec	CERS6-AS1	chr2	168771951	168786961	-	1.23716689367547
non_ec	AC021851.1	chr2	183178806	183215414	+	1.2358154689374
non_ec	AC024270.4	chr15	83095333	83108754	-	1.23557408789531
non_ec	AC012368.2	chr2	64086353	64088246	-	1.23359521940874
non_ec	ADAM8	chr10	133262420	133276868	-	1.23334618286362
non_ec	FGF23	chr12	4368227	4379712	-	1.23316486687855
non_ec	AC244102.3	chrX	152769764	152792268	+	1.23064369449729
non_ec	AC027801.1	chr17	49845910	49848837	+	1.23041726711302
non_ec	AC091736.1	chr7	135704537	135704841	+	1.23031679469858
non_ec	AC009704.2	chr18	74504766	74505248	+	1.22979405129565
non_ec	RASEF	chr9	82979590	83063177	-	1.22749164403078
non_ec	RN7SL19P	chr8	70654578	70654883	-	1.22629615157865
non_ec	AC027607.1	chr4	37588087	37588875	-	1.22522893289556
non_ec	TAF7L	chrX	101268253	101293057	-	1.22476738599588
non_ec	AL589765.6	chr1	151798054	151798602	+	1.22448430923673
non_ec	BCAS1	chr20	53936777	54070594	-	1.22433421845816
non_ec	PRR4	chr12	10845849	10849475	-	1.22248080589261
non_ec	APLN	chrX	129645259	129654956	-	1.22125309218392
non_ec	ZNF215	chr11	6926404	7001004	+	1.22084445324188
non_ec	AACSP1	chr5	178764861	178818435	-	1.22052492350545
non_ec	SLED1	chr4	184798296	184799046	-	1.22000763798579
non_ec	AC073370.1	chr10	71878356	71879107	+	1.21838528740336
non_ec	C15orf48	chr15	45430579	45448761	+	1.2181846455546
non_ec	ACTG1P25	chr1	202861754	202875241	+	1.21761000975852
non_ec	AC012645.4	chr16	30110895	30111955	+	1.21722182705975
non_ec	VDR	chr12	47841537	47943048	-	1.21721168945243
non_ec	AC244035.2	chr1	206175060	206177246	-	1.21566737764595
non_ec	PDE6G	chr17	81650459	81663112	-	1.21541679955639
non_ec	AL354893.2	chr9	95113708	95114461	+	1.21515349619009
non_ec	CYP1A2	chr15	74748845	74756607	+	1.21461184895586
non_ec	RN7SKP257	chr14	36593839	36594147	-	1.21439036369924
non_ec	GBP4	chr1	89181144	89198942	-	1.21393003962417
non_ec	SAMD9L	chr7	93130056	93148385	-	1.21332591727166
non_ec	AP000873.3	chr11	83209431	83213379	-	1.21312808601127
non_ec	NEURL3	chr2	96497646	96508109	-	1.21257503033242
non_ec	SLC12A5-AS1	chr20	46013500	46022073	-	1.21090025192564
non_ec	AL353689.2	chr1	226992140	226993206	+	1.21037709326185
non_ec	RBM44	chr2	237798389	237842808	+	1.20978573232999
non_ec	AC007036.5	chr7	30129507	30134714	-	1.20935628906632
non_ec	ARMCX2	chrX	101655281	101659850	-	1.20642551189426
non_ec	NKX2-4	chr20	21395365	21397526	-	1.20637588482166
non_ec	TAS2R43	chr12	11091287	11092313	-	1.20590160221895
non_ec	HMGCS2	chr1	119748002	119768905	-	1.20583960066367
non_ec	AC005828.5	chr17	63454993	63455817	+	1.20542678196666
non_ec	TSPYL6	chr2	54253178	54256229	-	1.20523643381318
non_ec	AL445647.1	chr13	87807634	87811232	-	1.20253266377033
non_ec	AC078962.1	chr12	64628344	64629976	+	1.20251943924149
non_ec	MYOT	chr5	137867858	137887851	+	1.20248548037548
non_ec	AC139256.1	chr16	15094411	15109197	+	1.20248097887694
non_ec	SLC46A3	chr13	28700064	28718970	-	1.20210672048988
non_ec	LSR	chr19	35248330	35267964	+	1.19948629110542
non_ec	AC007298.1	chr12	96025323	96027971	+	1.19929605277334
non_ec	TMEM145	chr19	42313309	42325064	+	1.19918693402918
non_ec	ERMN	chr2	157318631	157327713	-	1.19825003987798
non_ec	RN7SL736P	chr15	90293939	90294207	+	1.19790040651127
non_ec	AC145141.2	chr5	71372676	71374898	-	1.19598045655047
non_ec	TMEM125	chr1	43269983	43274002	+	1.19568482195306
non_ec	CD3G	chr11	118344344	118355161	+	1.1950639893319
non_ec	AC254562.2	chr22	42136433	42139927	-	1.19353714990532
non_ec	CALHM4	chr6	116529013	116558868	+	1.19179894738283
non_ec	CCNP	chr19	40222208	40226697	-	1.19100937594556
non_ec	LTC4S	chr5	179793980	179796647	+	1.19075533875434
non_ec	ZNF681	chr19	23739195	23758891	-	1.18998792950832
non_ec	TBX19	chr1	168280877	168314426	+	1.18491337880585
non_ec	AL137127.1	chr1	19072110	19075511	-	1.18486766417446
non_ec	APOL1	chr22	36253071	36267530	+	1.18289610081052
non_ec	AC011479.3	chr19	38184376	38186265	+	1.18144869873088
non_ec	S100A16	chr1	153606886	153613145	-	1.18044691713611
non_ec	AC004066.1	chr4	105540190	105552355	-	1.18014430539176
non_ec	RN7SKP85	chr8	98921233	98921550	-	1.18002082510398
non_ec	IFI27	chr14	94104836	94116698	+	1.17787736859498
non_ec	AC004494.1	chr16	3542739	3545785	+	1.17408001711299
non_ec	RRS1-AS1	chr8	66419589	66428977	-	1.17317796189566
non_ec	Z95331.1	chr22	45657019	45680130	+	1.17265393886385
non_ec	RN7SKP245	chr6	131820334	131820653	+	1.17264569494708
non_ec	RN7SL622P	chr17	67977698	67977972	+	1.17176439764194
non_ec	FAAHP1	chr1	46433827	46482493	+	1.17170480319254
non_ec	AC100834.2	chr15	34657736	34670512	+	1.17145153938833
non_ec	AC108105.1	chr5	40306824	40312905	-	1.17031278918905
non_ec	RNF175	chr4	153710160	153760024	-	1.17014538724188
non_ec	XPC-AS1	chr3	14144637	14165978	+	1.16946107599097
non_ec	CYP2W1	chr7	983181	989640	+	1.16916388104164
non_ec	AC024361.1	chr17	82745068	82745709	+	1.16899259309366
non_ec	ZDHHC8P1	chr22	23390606	23402726	-	1.16668783401598
non_ec	AC084819.1	chr12	22742582	22743091	+	1.16468730740352
non_ec	GK-IT1	chrX	30671635	30672166	+	1.16396705402149
non_ec	GSDME	chr7	24698355	24757940	-	1.16263529162368
non_ec	CGB7	chr19	49054275	49058860	-	1.1625865515488
non_ec	AL445493.2	chr1	207179296	207184062	+	1.16186375819601
non_ec	AC063944.2	chr3	107329430	107329962	+	1.16178325091826
non_ec	AL392086.3	chr10	6824275	7118469	-	1.16165208393089
non_ec	RN7SL377P	chr7	72822894	72823171	-	1.15911945809904
non_ec	AL161665.1	chr14	32149176	32158008	-	1.15767644537757
non_ec	AL136985.2	chr1	58812808	58813342	-	1.15744013596155
non_ec	ZNF528	chr19	52397849	52418412	+	1.15716286598966
non_ec	AC025048.6	chr17	60101759	60102919	-	1.15585895817198
non_ec	RN7SL190P	chrX	123811331	123811587	-	1.15562359294902
non_ec	HELLPAR	chr12	102197585	102402596	+	1.15396930488623
non_ec	AF131215.5	chr8	11107788	11109726	-	1.15159259443082
non_ec	MAGEA4	chrX	151912509	151925170	+	1.14773969602618
non_ec	RN7SL221P	chr6	5918564	5918844	-	1.14674451726524
non_ec	HRH4	chr18	24460637	24479961	+	1.14558810430241
non_ec	COL9A2	chr1	40300489	40317813	-	1.14549842786663
non_ec	LVRN	chr5	115962454	116027619	+	1.14503940989876
non_ec	AP001981.2	chr11	109946581	109975996	+	1.14178327884655
non_ec	AC130371.2	chr17	83098377	83098987	+	1.14154145946743
non_ec	DSG1	chr18	31318160	31359246	+	1.1401768514815
non_ec	PLXNC1	chr12	94148577	94307675	+	1.13868102991097
non_ec	CACNA2D2	chr3	50362613	50504244	-	1.1378185264755
non_ec	TNNI3	chr19	55151767	55157773	-	1.13744105459215
non_ec	AL133297.1	chr16	1579242	1580308	-	1.13703936224483
non_ec	AC011731.1	chr18	23257164	23260354	-	1.13691686119416
non_ec	AC009228.1	chr2	24210650	24222201	+	1.1364616038165
non_ec	AC100827.4	chr15	72615810	72618250	+	1.13638556097732
non_ec	CDH7	chr18	65750252	65890337	+	1.13492739941726
non_ec	LINC00973	chr3	98981058	98983096	+	1.13473316365904
non_ec	AL159158.1	chr13	77417821	77422847	+	1.13423622549778
non_ec	GDAP1	chr8	74320613	74518007	+	1.12979146695773
non_ec	RN7SL510P	chr15	75895040	75895302	+	1.12925955660798
non_ec	NRADDP	chr3	47010824	47013465	+	1.12923212920798
non_ec	BCHE	chr3	165772904	165837462	-	1.1290900865299
non_ec	INHBA-AS1	chr7	41693884	41779388	+	1.1287118793134
non_ec	CLEC2D	chr12	9664969	9699553	+	1.1270708653539
non_ec	ADGRD1-AS1	chr12	130990138	130993976	-	1.12669537270257
non_ec	AL355474.1	chr10	59357007	59364075	+	1.12639906821991
non_ec	DES	chr2	219418377	219426734	+	1.1245188795492
non_ec	AC061975.6	chr17	28246454	28248006	-	1.12361258202745
non_ec	AC104532.2	chr19	5911578	5913899	-	1.12324920886496
non_ec	AL355810.1	chr13	109805317	109805868	+	1.12179433467288
non_ec	LINC02404	chr12	91876924	91880659	+	1.12083043670017
non_ec	ANKRD61	chr7	6031376	6036552	+	1.12055825369399
non_ec	AL356608.1	chr10	102914585	102915404	+	1.11734845869187
non_ec	AC020911.1	chr19	16186276	16189458	-	1.11598550618274
non_ec	TSPAN19	chr12	85014311	85036277	-	1.1159672337027
non_ec	AC008737.3	chr19	16801426	16801714	+	1.11500072439977
non_ec	AL021368.3	chr6	57855891	57856468	-	1.11500072439977
non_ec	AL358115.1	chr1	165889725	165900995	-	1.11478279732806
non_ec	AC018607.1	chr8	55893595	55895739	+	1.11395839561384
non_ec	KHDRBS3	chr8	135457456	135656722	+	1.11270439824313
non_ec	AL138787.1	chr1	36080066	36084026	-	1.11174826932601
non_ec	RN7SL753P	chr2	202333439	202333728	+	1.11115589431563
non_ec	ERAS	chrX	48826513	48830138	+	1.11097304810184
non_ec	BCL2L10	chr15	52109263	52112775	-	1.11078523842843
non_ec	RDM1P5	chr17	39057019	39113190	+	1.10917506653497
non_ec	WWTR1-IT1	chr3	149648997	149650184	-	1.10834369063471
non_ec	AC108057.1	chr2	157033837	157049716	+	1.10636793006817
non_ec	AC093426.1	chr1	239247808	239250818	-	1.10624591188398
non_ec	AC004000.1	chrX	119422917	119423547	+	1.10535947976957
non_ec	AC092490.1	chr12	8788253	8795789	+	1.10535536464947
non_ec	RN7SL846P	chr10	119768247	119768538	+	1.10354523750525
non_ec	OR2C1	chr16	3355889	3357306	+	1.10241726088481
non_ec	AC098848.1	chr18	54885866	54898083	-	1.10171597160393
non_ec	FAM225A	chr9	113113042	113119928	+	1.10070714949861
non_ec	RN7SKP57	chr5	111719769	111720061	-	1.09977887150694
non_ec	RN7SL297P	chr2	111930175	111930467	+	1.09977887150694
non_ec	RN7SL789P	chr19	32655016	32655308	-	1.09977887150694
non_ec	ASAP1-IT2	chr8	130082738	130084768	-	1.09942788803612
non_ec	SEMA3D	chr7	84995553	85186855	-	1.0963378976231
non_ec	AC010422.8	chr19	12668071	12681834	-	1.09582163020915
non_ec	DUOXA1	chr15	45117367	45129938	-	1.09391488722845
non_ec	RDH16	chr12	56951431	56959374	-	1.09362642397395
non_ec	MUC4	chr3	195746765	195811973	-	1.09332160369041
non_ec	RN7SL767P	chr3	113632704	113632998	+	1.09232274356452
non_ec	RN7SL849P	chr9	12764761	12765055	-	1.09232274356452
non_ec	HLA-L	chr6	30259584	30293014	+	1.09190984868528
non_ec	AP001267.4	chr11	118415977	118416521	+	1.08989087481798
non_ec	HSD3B2	chr1	119414931	119423035	+	1.0892363796973
non_ec	LINC01659	chr22	23433564	23435071	+	1.08851394889246
non_ec	RN7SL121P	chr19	2595019	2595291	-	1.08789473768461
non_ec	MTHFD2P1	chr3	95654423	95683193	-	1.08778216766032
non_ec	KCP	chr7	128862042	128910719	-	1.0876991867729
non_ec	AF064858.2	chr21	39028536	39029128	-	1.08679665885846
non_ec	MAF	chr16	79585843	79600737	-	1.08677781608235
non_ec	AL391497.1	chr1	89939601	89940147	+	1.08590589904168
non_ec	SYTL1	chr1	27342020	27353937	+	1.08553717150221
non_ec	AL137857.1	chr1	30731693	30733427	+	1.08526303411062
non_ec	PRC1-AS1	chr15	90966340	90988625	+	1.08451164146016
non_ec	AC093732.2	chr2	46956615	46956888	-	1.08392431893394
non_ec	PPP1R1B	chr17	39626740	39636626	+	1.08268372300617
non_ec	AL121885.2	chr22	27676559	27714970	-	1.0825722120714
non_ec	CLIP3	chr19	36014660	36033343	-	1.08154186649988
non_ec	RN7SL375P	chr13	60034465	60034762	-	1.08132620587763
non_ec	RN7SL615P	chr20	41290280	41290577	-	1.08132620587763
non_ec	RN7SL856P	chr2	25058032	25058329	+	1.08132620587763
non_ec	AC100808.1	chr17	41090338	41093246	+	1.08025628204266
non_ec	AKT3-IT1	chr1	243793205	243794400	-	1.07982638671438
non_ec	RN7SL493P	chr16	10221775	10222073	-	1.07770973027269
non_ec	RN7SL36P	chr3	195146728	195147003	-	1.07606979488369
non_ec	NDP	chrX	43948776	43973395	-	1.07488998799732
non_ec	AP001372.3	chr11	74455348	74456825	+	1.07474128680534
non_ec	RN7SL652P	chr11	47557534	47557833	-	1.07411736450511
non_ec	LY6K	chr8	142700111	142705127	+	1.07327752410491
non_ec	RNASE1	chr14	20801228	20802855	-	1.07184910312569
non_ec	ITIH3	chr3	52794768	52809009	+	1.06926306037107
non_ec	AP001542.3	chr18	12031178	12032181	-	1.06845463557536
non_ec	CCDC168	chr13	102729367	102759072	-	1.06801568677128
non_ec	FA2H	chr16	74712955	74774831	-	1.06766239981737
non_ec	AC090229.1	chr18	35716370	35717978	+	1.06724603655732
non_ec	RN7SL801P	chr5	54048007	54048308	-	1.06700400447527
non_ec	OLIG3	chr6	137492199	137494394	-	1.06510057680529
non_ec	AC091044.1	chr18	49969721	49970957	-	1.06444001978499
non_ec	LINC02447	chr4	7093776	7103394	-	1.06334208993912
non_ec	CT75	chr2	222318471	222352989	+	1.06195455686097
non_ec	COLCA1	chr11	111290787	111305498	-	1.06180917012226
non_ec	AEBP1	chr7	44104345	44114562	+	1.06177680494003
non_ec	RDH12	chr14	67701886	67734451	+	1.06053781652544
non_ec	AC073389.2	chr10	73653980	73675450	+	1.06027818940622
non_ec	CALCRL	chr2	187341964	187448460	-	1.05895466655649
non_ec	DAOA-AS1	chr13	105459055	105505681	-	1.05891110471841
non_ec	VCX3A	chrX	6533618	6535118	-	1.05827289933264
non_ec	AP002761.1	chr11	73214998	73215913	-	1.05811915847037
non_ec	MAP1LC3B2	chr12	116548105	116576606	+	1.05739970420775
non_ec	C1orf210	chr1	43281877	43285617	-	1.05658070957668
non_ec	LINC02883	chr15	85754941	85756237	-	1.05607071511609
non_ec	KLHL6	chr3	183487551	183555706	-	1.05523119285248
non_ec	CXorf66	chrX	139955728	139965521	-	1.053966621882
non_ec	LRRC37A	chr17	46292733	46337794	+	1.05365872764501
non_ec	AC009229.3	chr2	38193348	38193629	+	1.05317469286489
non_ec	AL121845.4	chr20	63730072	63730377	-	1.05305623971089
non_ec	RN7SKP198	chr7	102857450	102857755	+	1.05305623971089
non_ec	RN7SL30P	chr9	125512902	125513207	-	1.05305623971089
non_ec	LINC02394	chr12	74039024	74049981	+	1.05226383026273
non_ec	ZDHHC19	chr3	196197452	196211437	-	1.05159747574829
non_ec	LINC01518	chr10	42644445	42691723	-	1.05005438461419
non_ec	LINC02818	chr1	179829609	179836124	-	1.05000586069765
non_ec	FRG2	chr4	190024367	190027257	-	1.04943312946896
non_ec	AC025259.1	chr12	52076841	52082084	-	1.04927869164236
non_ec	AC096589.2	chr2	156788731	156865701	+	1.04883837407282
non_ec	AC116025.2	chr17	79991944	79992841	-	1.04840276402112
non_ec	AC013356.4	chr15	40368925	40369640	-	1.04817492285773
non_ec	AC053545.1	chr4	122700445	122708788	+	1.04724930536629
non_ec	LINC02148	chr5	118282575	118284782	+	1.04673432952741
non_ec	SPEM1	chr17	7420324	7421632	+	1.04638939458026
non_ec	AC010623.1	chr5	81408517	81411867	-	1.04346133454009
non_ec	THSD1	chr13	52377167	52416373	-	1.04276660946381
non_ec	AC005821.1	chr17	62699244	62754973	+	1.0425016621603
non_ec	AC009533.4	chr12	9348030	9349268	+	1.04235057184051
non_ec	AC091180.4	chr17	49375380	49380094	+	1.04192488023634
non_ec	STAG3L5P	chr7	100336125	100350158	+	1.04182523354286
non_ec	GRP	chr18	59220158	59230774	+	1.04073067755231
non_ec	AC027514.1	chr18	62245810	62247412	+	1.03974983212318
non_ec	MINAR1	chr15	79432336	79472304	+	1.03960133132819
non_ec	IFITM10	chr11	1732406	1750595	-	1.03940770213318
non_ec	PRSS22	chr16	2852730	2858170	-	1.03865569080133
non_ec	RN7SL477P	chr19	1570575	1570860	-	1.03844497688076
non_ec	MRPS9-AS1	chr2	105092368	105103036	-	1.03723516170743
non_ec	AC027279.1	chr16	78895361	78899644	+	1.03715398140601
non_ec	AC015563.2	chr18	32287437	32290340	+	1.03691554835929
non_ec	HRCT1	chr9	35906202	35907136	+	1.03661727182766
non_ec	SHISA8	chr22	41909554	41914667	-	1.03581388464378
non_ec	CYP7B1	chr8	64587763	64798737	-	1.03541478088897
non_ec	KRT18P55	chr17	28275986	28307382	-	1.03512041471648
non_ec	FOXJ1	chr17	76136333	76141245	-	1.03503084753555
non_ec	CFHR3	chr1	196774813	196795407	+	1.03405034524857
non_ec	TMEM174	chr5	73173193	73175143	+	1.03239063875378
non_ec	WDR64	chr1	241652278	241802133	+	1.03113962673907
non_ec	NBPF20	chr1	145289900	145405778	-	1.02992187449115
non_ec	PTGDR2	chr11	60850933	60855950	-	1.02947178837018
non_ec	RAB39A	chr11	107928448	107963482	+	1.02909630507028
non_ec	PPP1R2P1	chr6	32879171	32879848	-	1.02873426509528
non_ec	AP000785.1	chr11	76190725	76195071	+	1.02792905505107
non_ec	AC007423.1	chr17	70778604	70779230	-	1.02786350670345
non_ec	ACTA1	chr1	229431245	229434098	-	1.02766341746329
non_ec	AC023480.1	chr3	3918709	4046722	+	1.02688690777109
non_ec	AL133299.1	chr14	59919423	59920339	-	1.02668013314173
non_ec	DDO	chr6	110391771	110415575	-	1.02651547421769
non_ec	RN7SL536P	chr15	23363272	23363561	+	1.02412159788931
non_ec	AL356313.1	chr13	85046001	85050096	-	1.02395526459435
non_ec	ENDOU	chr12	47709734	47725567	-	1.0234998903779
non_ec	FAR2P2	chr2	130416755	130428176	-	1.02299757038216
non_ec	MYOM1	chr18	3066807	3219968	-	1.02179218701333
non_ec	DEFB131E	chr8	12003400	12004082	-	1.021203267547
non_ec	AC091946.2	chr5	21569755	21570045	+	1.0206022796835
non_ec	RN7SL165P	chr1	26814822	26815112	+	1.0206022796835
non_ec	RPL12P38	chr17	60433678	60435996	-	1.01949151040451
non_ec	AC026401.1	chr16	15608474	15610563	+	1.01887403619261
non_ec	ERICH4	chr19	41443156	41444765	+	1.0179798222519
non_ec	SOX7	chr8	10723768	10730511	-	1.016881429552
non_ec	SNCG	chr10	86958599	86963258	+	1.01665909841781
non_ec	AC092316.1	chr19	8549506	8550139	+	1.01651485599853
non_ec	LOXL1	chr15	73925989	73952137	+	1.01496836029795
non_ec	AC233976.2	chrX	51325790	51330662	+	1.01469608219672
non_ec	NRON	chr9	126408041	126408410	-	1.01418006049477
non_ec	AC092143.3	chr16	89906157	89918233	+	1.01370221903892
non_ec	AL670729.1	chr1	228394290	228396967	+	1.01352034691841
non_ec	SPTLC3	chr20	13008972	13169103	+	1.01339122711112
non_ec	AC123786.1	chr18	77622552	77624515	+	1.01270579951374
non_ec	ACTA2	chr10	88935074	88991339	-	1.01263719646334
non_ec	AC040934.1	chr17	47409322	47423526	-	1.01222871060876
non_ec	Z69666.1	chr16	125737	127219	+	1.01212844877428
non_ec	AL583839.1	chr9	93430342	93431299	-	1.01172980079213
non_ec	AC010978.1	chr2	105846534	105857177	-	1.01090162565744
non_ec	MCHR1	chr22	40678750	40682814	+	1.01086621218123
non_ec	NPTXR	chr22	38818452	38844028	-	1.00911331713727
non_ec	STK32A	chr5	147234963	147387855	+	1.00757545730429
non_ec	KCNK6	chr19	38319845	38332076	+	1.00746113304712
non_ec	RN7SL396P	chr8	119862662	119862956	+	1.00676360470474
non_ec	AC092068.2	chr19	2610155	2611862	-	1.0053857569208
non_ec	OCIAD2	chr4	48885019	48906937	-	1.00475183034148
non_ec	C1QTNF3	chr5	34017858	34043213	-	1.00467185670197
non_ec	CD38	chr4	15778275	15853232	+	1.00226227236616
non_ec	RN7SL308P	chr8	80776666	80776962	-	0.999984051811107
non_ec	LYPD1	chr2	132643286	132671579	-	0.999100645247615
non_ec	AC003965.2	chr16	2857898	2859726	+	0.996840732030507
non_ec	CIBAR1	chr8	93698561	93731527	+	0.995318988589616
non_ec	ARHGEF33	chr2	38889875	38975454	+	0.995188631746827
non_ec	SCG5	chr15	32641676	32697098	+	0.994294259378702
non_ec	RN7SKP9	chr13	99205708	99206006	+	0.993295195277253
non_ec	RN7SL726P	chr9	70579163	70579461	-	0.993295195277253
non_ec	RN7SL74P	chrX	97341046	97341344	+	0.993295195277253
non_ec	RN7SL820P	chr2	196289409	196289707	+	0.993295195277253
non_ec	STRA6	chr15	74179466	74212267	-	0.992269928533843
non_ec	AC073591.1	chr12	77379770	77390869	+	0.990897091139244
non_ec	DINOL	chr6	36677609	36678559	-	0.989974429117733
non_ec	AL008729.1	chr6	13264861	13295586	-	0.989925793758389
non_ec	LHX4	chr1	180230264	180278984	+	0.988654207497856
non_ec	AC110995.1	chrX	5653418	5726326	-	0.985494215273625
non_ec	AP003031.1	chr11	75800877	75803415	-	0.985491074013927
non_ec	LINC00899	chr22	46039907	46044853	-	0.984211475773941
non_ec	ZIC5	chr13	99962964	99971909	-	0.98298581914958
non_ec	C3orf70	chr3	185076838	185153060	-	0.981576908639179
non_ec	CD14	chr5	140631728	140633701	-	0.980720758466799
